id,Hour1,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour2,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour3,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour4,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour5,Hour50,Hour51,Hour52,Hour53,Hour54,Hour6,Hour7,Hour8,Hour9,HourTotal
41067,1123,,1,,,,,,,,10,543,537,1533,1244,2064,3461,3537,1360,595,441,391,1257,356,1,1,374,570,,,,,,1727,,,,11,151,213,839,732,2287,1023,1158,5015,1466,628,1176,1170,301,4,1,,37301
41069,,,,,,,,,,,,,,3,,,4,9,11,5,2,1,,,,,,,,,,,,,,,,,,,1,,3,,,,,,1,,,,,,40
41071,80,,,,,,,,,,,2,63,153,85,204,400,601,154,53,42,21,57,5,,,59,94,,,,,,136,,,,,21,9,19,46,315,113,114,20,86,55,9,39,22,,,,3077
42001,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2
42003,289,,,,,1,1013,499,484,1554,1537,25,1552,833,652,466,536,1222,1560,282,449,,,1,,,1,,,,,,1269,1,2878,990,1161,457,878,1025,1671,412,10,12,1,2,4,,,,1,,,,23728
42007,,,,,,,,,,,,,,,,,,36,38,33,4,,,,,,,,,,,,,,,,,10,71,,,,,,,,1,,,,,,,,193
42011,,,,,,,,1,,,63,,137,197,278,428,235,121,,143,250,,,,,,,,,,,,,,,6,21,30,17,25,80,67,110,307,,354,659,327,,,,,,,3856
42013,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,43
42017,23,,,,,,,,,89,120,78,175,217,393,336,123,402,391,646,87,,,,,,,,,,,1,1,,,3,27,344,379,229,550,478,507,873,,371,174,493,323,2,,,,,7835
42019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2
42021,17,,,,,,,,,13,20,5,,,,,,106,124,1,91,1,,,,,,,,,,,,,,,,,,6,37,7,,,,,,,,,,,,,428
42025,,,,,,,,,77,450,145,,64,157,221,63,812,2,,,,,,,,,,,,,,,,,,,,,,,82,3,3,,,17,,,,,,,,,2096
42027,,,,,,,,,,279,734,,100,,,,,,,,,,,,,,,,,,,,,,,,,,597,247,216,254,805,398,,261,162,,1,,,,,,4054
42029,13,,,,243,,,,18,75,166,97,286,363,218,690,229,577,197,5,73,,28,,,,1,,,,,,,1,1,8,53,47,183,401,171,354,260,129,,454,931,565,506,1,,,,,7344
42031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
42035,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180
42037,,,,,,,,,,,1,,9,7,5,,,,,,,,,,,,,,,,,,,,,,,,18,11,9,14,,,1,,5,,,,,,,,80
42039,,,,,,,,,3,43,6,,,,,,121,,,,,,,,,,,,,,,,,,,,,14,44,17,,,1,,,,1,,,,,,,,250
42041,1,,,,,,,,,,43,,49,60,11,191,309,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665
42043,118,,,1,,,,,,,,70,460,,57,243,241,10,159,,,,,,,,,,,,,,,1,,,1,1,,,,1,1,,,2,,,,,,,,,1366
42045,1414,,,,,,1,,132,900,1416,674,1417,1202,1403,1618,886,473,331,1099,702,1,194,,,,,,,,,,,,34,259,1018,1644,3643,9328,1139,1273,322,643,244,1473,1641,142,1420,163,,,,,38249
42049,36,,,,,,,,64,380,214,,80,413,608,1038,1081,340,82,84,115,,1,32,,,,,,,,1,,,,,9,232,399,26,130,28,268,1124,,151,,,,,,,,,6936
42051,30,,,,,,,,,12,18,1,22,13,106,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,150,,,,,355
42053,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2
42055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,1,,,,,,1,1,,,7
42059,,,,,,,,,,9,58,,21,18,27,123,77,,,,,15,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,350
42061,,,,,,,,,,,20,,36,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
42063,,,,,,,,,1,,,,271,93,72,37,29,27,13,,,,,,,,,,,,,,,,,,,,201,62,170,,,,,,,,,,,,,,976
42065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
42069,74,,,,,,1,,,46,65,,83,237,271,230,322,14,,,,,,,,,,,,,,,,,,,,,23,48,189,109,16,26,,40,52,,,,,,,,1846
42071,,87,,,,,,1,,,,,89,25,113,576,448,,30,79,80,,,,,,,,,,,,,,,,,,,80,419,396,88,,,290,46,,,,,,,,2847
42073,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2
42075,,,,,,,,,,81,,,159,201,4,44,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,3,,,,,,,,,,,497
42077,13,,,,,,,,,,,30,80,133,140,283,274,154,17,,339,430,,553,60,,,,,,,,,,,129,100,,,31,7,43,35,32,,129,94,79,,,,,,,3185
42079,63,,,,,,,,,,,65,,20,30,48,16,34,64,209,207,118,36,36,184,,,,,,,,,,,,,,49,32,,,,,1,,604,190,,,,,,,2006
42081,,,,,,,,,42,23,25,2,41,29,34,72,48,60,,,71,25,,,,,,,,,,,,,,,,1,,64,87,4,,92,,2,48,,,,,,,,770
42085,1,,,,,,,,,,,,,,,87,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444
42089,,,,,,,1,,,76,,,33,6,179,26,184,190,,,10,16,,,,,,,,,,,,,,,6,1,56,3,17,1,,4,1,9,165,44,40,,2,,,,1070
42091,75,,,,,,,,55,291,252,2,244,203,384,400,413,163,117,2,28,257,,324,554,,,,,,,,,,1,5,81,192,497,440,204,304,132,2,1,56,140,360,284,385,,,,,6848
42093,,,,,,,,,,,1,,6,7,9,,,,,,,,,,,,,,,,,,,,,,,,6,8,12,5,1,,,,,,,,,,,,55
42095,193,,,,,,,,17,182,172,172,349,422,348,273,188,39,230,872,398,452,2,248,,,,,,,1,,,,,,7,81,197,742,491,305,170,417,,389,88,47,242,208,,,,,7942
42097,38,,,,,,,,,1,1,78,12,15,12,29,,,,,1,,68,,,,,,,,,,,1,,,,3,28,19,33,30,,,,1,10,,,,,,,,380
42099,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2
42101,1223,,,,1,1,1,,458,1034,592,743,1161,999,1099,1046,492,35,44,202,,46,369,86,1,402,,,,,,,,124,,105,610,1316,2505,2123,1521,1213,1050,500,11,357,194,207,84,200,,,,,22155
42103,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2,,,,,,,,,,,,6
42107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,1,,,7
42109,,,,,,,,,,,1,,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
42111,,,,,,,,,,,37,,81,67,,1,,51,274,222,79,235,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1048
42117,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2
42119,,,,,,,,,,,1,,10,17,10,68,,,,,,,,,,,,,,,,,,,,,,4,,,,,,95,,1,,,,,,,,,206
42123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
42125,,,,,,,,,,44,100,1,117,126,30,65,72,63,67,,230,2,,,,,1,,,,,,,,,,,,,32,,239,436,108,,,4,145,1,,,,,,1883
42127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
42129,280,,,,,,1,,15,118,95,55,49,,1,,,86,,,89,6,34,,,,,,,,,,,,,,,,,,2,13,,,2,2,,1,,5,,,,,854
42133,,,,,,,,,,2,,,249,158,1,,40,112,,,284,47,,1,,,,,,,,,,,,,,,,,1,1,110,,,260,562,135,187,,,,,,2150
44001,,,,,,,,,,,2,,,,81,,,,,,,,,,,,,,,,,,,1,,,,,2,,2,1,4,40,,1,,,,1,,,,,135
44003,,,,,,,,,,,25,,29,28,17,30,15,1,,,,,,,,,,,,,,,,,,163,1,18,14,38,595,202,254,91,,114,,60,125,,,,,,1820
44005,1,,,,,,,,192,,3,,,185,194,116,256,302,12,1,,,,,,,,,,,,1,,,,14,22,48,63,151,73,17,243,375,,417,413,57,1,1,,,,,3158
44007,,,,,,,,,,2,84,,1,112,21,729,918,637,514,361,2,,,1,,,,,,,,,,,,,,,,575,405,141,722,1675,,1613,20,44,,2,,9,,,8588
44009,10,,,,,,,,,,10,,,8,70,27,92,13,43,19,,,,,,,,,,,,,,,,,,,,,,23,60,268,,61,1,1,,,,,,,706
45003,,,,,,,,,,1,,,,,,,,12,8,7,,,19,,,,,,,,,,,,,,,7,,,,112,60,315,,,,,,,,,,,541
45005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,6,,,,,,,,,,,,,,,,141
45007,,,,,,,,,,,,,,68,99,,5,26,29,,,,,,,,,,,,,,,,,,,26,12,33,31,25,54,3,,,2,,,,,,,,413
45009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,178,,,,,,,,,,,,,,,,179
45011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,101
45013,,,,,,,,,,,,,64,1,,,,12,67,102,,,,1,,,,,,,,,,,,,41,,,,,,,,,44,280,62,,,,,,,674
45015,,,,,,,,,3,42,39,,199,80,141,,,69,411,118,,,,,,,,,,,,,,,,,,,,12,37,55,3,110,,16,6,517,87,,,,,,1945
45017,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
45019,88,,,,,,,1,20,70,133,13,125,401,268,475,635,515,737,244,3,,,,,,,,,,,,,,,,2,69,7,36,26,140,190,227,,283,162,1,30,1,,,,,4902
45021,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
45023,,,,,,,,,,56,27,,,,80,88,18,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,367
45025,,,,,,,,,,,,,,,,,,33,44,16,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,96
45029,,,,,,,,,,,,,,,108,258,32,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451
45031,3,,,,,,,,,,,,1,,,,,,,113,,,5,,,,,,,,,,,,,,,,,20,172,22,,7,,10,1,,,,,,,,354
45033,,,,,,,,,,,,,,,3,,239,11,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
45035,,,,,,,,,,,32,,30,61,42,43,,9,84,25,216,,,,,,,,,,,,,,,,,,,19,223,81,,,,,1,,,,,,,,866
45039,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
45041,49,,,,,,,,,,,48,,,,,77,25,101,21,,,77,,,,,,,,,,,,,60,,,,,,20,224,33,,262,98,,,,,,,,1095
45043,21,,,,,,,,106,139,,23,154,49,29,,,6,42,636,,,59,6,6,,,,,,,,,,,,,,,,,,,,,103,134,,128,19,,,,,1660
45045,,,,,,,,,,117,343,,135,134,520,603,212,102,96,262,265,5,,,,,,,,,,,,,,2,,,1,,140,172,228,162,,77,91,98,,,,,,,3765
45047,,,,,,,,,,,,,,,,,,13,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,31
45049,,,,,,,,,,,,,,,,70,10,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131
45051,,,,,,,,,,,,,1,,,,,146,459,371,,,,21,7,,,,,,,,,,,,,,,36,,,,,,5,7,,1,,,,,,1054
45053,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
45055,,,,,,,,,,,,,,,,,,21,80,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,116
45057,,,,,,,,,,,,,129,20,,266,38,32,72,9,,,,,,,,,,,,,,,,,,,,,2,143,159,63,,,2,,,,,,,,935
45059,,,,,,,,,,,,,,,,,,,,23,71,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98
45061,,,,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,11
45063,8,,,,,,,,,,,,,43,3,33,,62,138,53,45,,,,,,,,,,,,,,,,,,,,,,1,,,8,18,,1,,,,,,413
45067,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,2,3,,,,,,,,20
45069,,,,,,,,,,,,,,,,,178,10,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205
45071,,,,,,,,,,,,,,,,,,1,24,2,,,,,,,,,,,,,,,,,,2,,,,141,5,,,,1,,,,,,,,176
45073,,,,,,,,,,,,,,,,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
45075,,,,,,,,,22,171,57,,319,124,29,155,226,266,149,1,,,,,,,,,,,,,,,,,,,,19,40,79,45,3,,1,1,79,27,,,,,,1813
45077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,2
45079,52,,,,,,,1,,27,19,,26,342,238,138,371,515,632,587,249,,,,,,,,,,,,,,,,69,177,98,41,24,22,11,3,,27,17,2,,2,,,,,3690
45083,,,,,,,,,3,30,8,,12,,,,1,37,73,92,51,,,,,,,,,,,,,,,,,,,,,,3,11,,,1,,,,,,,,322
45085,,,,,,,,,,,,,,,,,,31,50,30,,,,,,,,,,,,,,,,,,,4,,,,49,52,,73,61,86,,,,,,,436
45087,,,,,,,,,,60,25,,,,73,72,13,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,364
45089,,,,,,,,,,,,,,,,1,,2,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,,,,,72
45091,,,,,,,,,,,137,,48,,70,1,205,342,64,19,,,,1,,,,,,,,,,,,67,,17,18,178,181,,108,,,,,,,,,,,,1456
46001,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,10,,,,,,1,,,,,,,,,13
46005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,29,,,,,,,,,,,,44
46013,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,79,,,,,,,,,,,,124
46027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,38,,,,,,,,,84
46029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,,52,,,,,,,,,,,,85
46033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,30
46035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,33,,,,,,,,,,,,46
46037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3
46047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,25
46051,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
46065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,63
46079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,21,,,,,,,,,,,,35
46081,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,1,,,,,64
46083,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,101,66,,,1,3,,,,,,,,215
46085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3
46093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,53
46099,69,,,,,,,,16,233,217,15,166,128,107,166,59,6,,,,,,,,,,,,,,,,,,,,,,,219,171,413,,,3,9,,,,,,,,1997
46103,,,,,,,,,,,,,,,,,,,133,482,,,,,,,,,,,,,,,1,,,,,,,,182,,,,,,,,,,,,798
46117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,13
46121,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
46123,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
46125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,41
46127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,42,,,,,,,,,,,,105
46135,,,,,,,,,,30,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,43,,,,,,,,,,,,180
46167,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47001,,,,,,,,22,24,67,5,,19,12,,,,17,12,,,,,,,,,,,,,,2,,,,,,,,,,9,13,,8,4,,,,,,,,214
47003,,,,,,,,,,,1,,,,,155,53,,,,,,,,,,,,,,,,,,,,,,,,44,38,,,,,,,,,,,,,291
47005,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47007,,,,,,,,,1,,,,,74,49,,,4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164
47009,,,,,,,,,1,53,8,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,12,6,,,,,,,,95
47011,,,,,,,,,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,61,2,,,,,,,,,,,124
47013,,,,,,,,,,20,3,,2,3,,,,,,19,2,,,,,,,,1,,,,,,,,,,,,,,,1,,4,3,,,,,,,,58
47015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
47019,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2
47021,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,4,,,,,,,,,15
47025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
47029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2
47031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
47037,,227,327,368,445,384,331,5,1,317,146,,247,330,203,217,25,,69,,,,,1,,,,,,,,,,1,1,148,,123,13,24,7,273,56,3,,2,2,3399,180,25,1,,,,7901
47039,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47041,,,,,,,,,1289,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326
47043,,,,,,,,,,4,10,,15,11,3,6,5,,,,,,,,,,,,,,,,,,,,,,4,5,1,,,,,,,1,,,,,,,65
47045,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47047,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47053,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
47055,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47059,,,,,,,,,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
47065,68,,,,,,,,12,21,86,31,50,,160,246,95,,,41,,,,,,,,,,,,,1,,1,,,1,,108,90,130,93,270,,29,4,,,,,,,,1537
47069,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47071,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47073,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4
47075,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47079,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47081,,,,,,,,,,2,15,,26,18,4,10,5,1,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,,,,2,,,,,,,89
47083,,,,,,,,,,,,,,19,17,,,29,30,,,,,,,,,,,,,,,,,,,20,49,,,,9,,,,,,,,,,,,173
47085,,,,,,,,,,,2,,,38,40,,,49,41,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,184
47089,,,,,,,,,,20,2,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,5,,4,1,,,,,,,,36
47093,1,,,,,,,1,9,213,114,,207,84,103,49,,3,61,,,221,1,116,76,47,54,,,,,,5,,4,,,,6,9,95,176,,6,,19,18,45,,,,,,,1743
47101,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47103,16,,,,,,,,,,,56,,42,,,,80,148,,,,6,,,,,,,,,,,,,,,,,,,17,21,3,,,,,,,,,,,389
47105,,,,,,,,,2,24,2,,8,8,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,3,,8,2,,,,,,,,59
47107,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3
47109,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47111,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2
47113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,69
47115,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47117,,,,,,,,,,,,,,,,,,,54,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
47119,,,,,,,,,21,52,217,,19,15,4,11,327,86,,,,,7,,,,,,,,,,,1,,,,,260,4,,,,1,,,3,1,,,,,,,1029
47121,,,,,,,,,,,42,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
47125,,,,,,,,,,,,,,16,22,,,39,27,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,211
47127,,,,,,,,,,,70,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143
47129,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,,,,,10
47131,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47133,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47139,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2
47141,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47143,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47145,,,,,,,,,3,45,5,21,11,13,,,,,18,,,,26,,,,,,,,,,,,,,,,,,,,1,5,,22,30,,,,,,,,200
47147,,,,,,,,,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
47149,,1,,,,,,,,,1,,196,148,122,245,47,81,,,20,132,,,,,,,,,,,,1,,,,,,,,,6,,,,21,80,,,,,,,1101
47153,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47155,,,,,,,,,1,32,4,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,7,2,,,,1,,,,57
47157,17,,,,,,1,22,9,30,167,,46,54,109,452,342,95,,,,,1,,,,,,,,,,,1,,,,,1,,116,198,466,400,,1,,2,,,,,,,2530
47159,,,,,,,,,1433,60,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502
47161,,,,,,,,,1,2,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
47163,,,,,,,,,,,57,,32,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,92
47165,,,,,,,,,727,27,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,756
47167,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47169,,,,,,,,,750,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764
47171,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47173,,,,,,,,,,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,1,,,,,,,,13
47175,,,,,,,,,,,1,,,,,,20,142,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175
47177,,,,,,,,,,,,,,38,114,,268,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560
47179,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,1,,,,,,,,,,59
47183,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47185,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,2
47189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1
48001,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48003,1,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
48005,,,,,,,,,,,,,,,9,2,31,132,97,,,,,,,2,,,,,,,,,,,,106,,75,176,,,13,,73,,,,,,,,,716
