id,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour50,Hour51,Hour52,Hour53,Hour54,HourTotal
45045,,,,,,,,,,,,,,,,,11,49,33,20,148,603,40,191,366,576,262,280,208,,,,,,,,,,,,,,1,,103,64,78,201,168,134,1,,1,,3538
45047,,,,,,,,,,,,,,,,,,,,,,17,110,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171
45051,170,75,1,1,,,,,,,,,,,,,,,,24,72,102,67,1,,,,,,,,,,,,,,,,1,,,1,,,33,1,,87,,1,,,,637
45057,,,,,,,,,,,,,,,,,,,,,,,26,,312,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,378
45059,,,,1,,,,,,,,,,,,,,,,,,,,,,32,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
45063,,,,,,1,,,,,,,,,2,,,91,2,2,,,,,,51,,,,,,,,,,,,,,,,,,,,1,1,2,1,,1,,,,155
45065,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3
45067,12,10,16,,,,,,,,,,,,,,59,107,12,119,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,363
45069,,1,1,,,,,,,,,,,,,,,6,30,8,,,,,,,,,,,,,,,,,,,,,9,100,80,16,77,57,22,,,,,,,,407
45071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,3
45073,,,,,,,,,,,,,,,,,24,34,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,60
45075,,,,,,1,,,,,,,,,,,,,,71,128,83,101,152,,2,,,,,,,,,,,,,,,,,156,104,15,4,223,114,,,48,,,,1202
45077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
45079,220,,1,,,,,,,,,,,,,2,9,56,87,222,255,,53,14,97,1,43,,,,,,,,,,,,,1,,4,2,10,56,,80,132,85,,2,2,,,1434
45081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
45083,,,,1,,,,,,,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,7
45085,,,,,,,,,,,,,,,,,,1,56,,,,1,,,,,4,9,,,,,,,,,,,,,,,,,1,,,,2,,1,,47,122
45087,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,94
45089,,,,,,,,,,,,,,,,,,,37,20,,2,2,164,,159,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,398
45091,,,1,1,,1,,,,,,,,,,,,,1,118,88,319,176,39,1,4,1,,,,,,,,,,,,,,,,,,,123,287,,,14,3,,,,1177
46005,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
46011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,3
46025,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
46029,,,,,,,,,,,,,,,,,,,,,,,27,21,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,49
46039,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
46081,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,1,,,,,,,,5
46083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,2
46099,,,1,,,,,,,1,,,,,1,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,15
46101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
46103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,4,,,1,1,,,,,7
46113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1
46127,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
46135,,,,,,,,,,,,,,,,,,,65,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,82
47001,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,28,123,,,,,270,30,,452
47003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47011,1,,1,,,,,,1,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,260
47019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,24,,,86
47023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47033,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47035,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47037,,,2,,,,,,,,,,,,,,114,,95,60,120,83,503,484,1,,,,1,,,,,,,,,,,91,446,275,,1,28,256,416,,1,142,2,,77,,3198
47039,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47043,1,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
47047,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47055,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47059,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
47065,18,,,,,2,,,,,,,,,,,,1,,,,1,,,2,6,22,,,,,,,,,,,,,,1,,,,,,,,,,,52,,,105
47069,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47071,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47077,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
47081,4,162,43,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,267
47083,,,,,,,,,,,,,,,,,,,,3,,,,,,,,19,,,16,,,,,,,,,,36,40,18,,,,,,,,,,,,132
47085,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47093,,,1,1,,,1,,,,,,,,,,,254,115,,,,,,,,,,,107,146,24,,,,,,,,,,,,,1,,,,,1,,54,73,,778
47095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47099,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47103,,,,,,,,,,,,,,,,,,,,,,,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
47109,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,40,,,,,,,,54
47115,2,10,1,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
47119,4,,33,,,,,,,,,,,,,,,,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
47125,,,,,,,,,,,,,,,,,,,1,7,,1,78,113,95,,,4,32,85,80,,,,,,,,,,,,,,,15,107,,,,,,,,618
47129,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47131,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
47139,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3
47141,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
47145,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47149,,,3,7,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,14
47153,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
47157,,2,1,,,,1,,,,,,,,,,,60,49,4,1,57,213,341,12,,,1,,,,,,,,,,,,,,,,,,198,123,635,37,1,2,45,30,60,1873
47159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47161,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47163,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,2,15,,,,,,,,21
47165,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2
47167,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
47177,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47179,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,3
47181,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47183,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47187,,,,,,1,,,,,,,,,,,,,1,,,3,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,7
47189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,8
48005,,,,,,,,,,,,,,,,,,,,,,1,76,80,82,57,308,222,124,,,,1,,,,,,,,,,,,,,,,,49,338,,,,1338
48007,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,1,,,,,,,,,,,,,,,,1,,,,,,,,,7
48013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,4
48015,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,3,,,,,,,,,,,,,,,,,,,1,,,,1,,,,10
48019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2
48021,,,,,,,,,,,,,,,,,,1,24,11,,8,8,,15,12,22,29,,3,,,,,,,,,,,,,,4,5,,,,,,,,76,,218
48025,,,,,,,,,,,,,,,,,,,,1,,,,,,,120,32,,2,,,,,,,,,,,63,,,55,179,,,,,,65,,,,517
48027,20,8,,,,,,,,,,,,,,,,,,1,15,34,26,8,26,42,27,60,52,124,,,,,,,,,,,7,34,26,2,36,33,18,12,79,133,219,232,136,179,1589
48029,1981,2357,1373,307,2,5,,,,,,,,,9,,283,932,2076,4563,6089,5104,3848,2804,2909,1381,1934,3361,2602,7890,623,1418,188,12,,,,,8,,34,555,876,593,869,1331,1287,1821,2469,3542,2228,1416,1499,1286,73865
48035,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,8,,,,,,,,,,,,1,,,,,,,,,,,,,11
48037,,1,,,,,,,,,,,,,,,,,,,19,35,39,,16,21,35,44,,4,,,,,,,,,,,,,,,10,15,16,,2,1,,,,,258
48039,6,4,1,,,,1,,,,,,,,,,2,,,1,1,9,185,281,26,86,20,109,14,1,,,,,,,,,,,,1,,3,1,23,53,42,66,45,97,149,136,44,1407
48041,3,1,1,,,,,,,,,,,,,12,,,1,,34,52,33,,105,43,7,,,146,,,,,,,,,,,,46,,,7,70,13,,29,31,29,,,46,709
48043,,,1,3,,,,,,,,,,,,,,,,,,,,,,1,13,42,1,,,,,,,,,,,,,,,,,,1,,,3,17,,,,82
48051,,,,,,,,,,,,,,,,,,,,,,2,,,4,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,15
48053,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,1,,,,,1,,,,39
48055,,1,,,,,,,,,,,,,,,,,,4,,,12,,1,12,,,,2,,,,,,,,,,,,,,1,,,,,,1,1,123,109,,267
48057,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2,,,,,,,,,,,,,,,,,,,,,,,,,14
48061,473,459,302,165,4,,,,,,,,,,2,,,99,433,89,202,224,58,156,424,380,164,206,270,89,,,,,,,,,,,5,105,91,80,41,60,68,52,297,179,232,616,261,2,6288
48063,,,,,,,,,,,,,,,,,,,,,,3,,,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,14
48067,,,,,,,,,,,,,,,,,,,,,,2,1,,5,3,6,16,,6,,,,,,,,,,,,,,,,,,,,,,,,,39
48071,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,42,47,31,57,41,32,52,59,21,,,,383
48073,,,,,,,,,,,,,,,,,,,,,,,77,28,,,4,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,111
48077,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48085,4,3,3,,3,1,,,,,,,,,,,1,28,20,3,87,327,72,249,399,435,398,455,512,219,1,,4,,,,,,,,,29,102,277,811,639,633,394,186,365,207,349,742,530,8488
48089,,,,,,,,,,,,,,,,,,,,,,4,,,1,,2,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,12
48091,2,,,,,,,,,,,,,,,,,,1,8,2,20,140,37,3,27,,,,33,,,,,,,,,1,,,,,,1,,1,,,1,120,10,,,407
48097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,3
48099,1,,,,,,,,,,,,,,,,,12,,,,,,,,97,31,,,7,,,,,,,,,,,,,,,1,1,,,,,,,,,150
48101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
48103,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48105,,,3,6,,,,,,,,,,,,,,,,,,,,,,7,36,19,,,,,,,,,,,,,,,,,,,,,,5,15,8,,,99
48109,,,2,,,,,,,,,,,,,,,,,,,,,,,6,33,13,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,62
48111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2
48113,2019,2218,2113,1055,15,3,1,5,167,1,,,,5,,1,4,599,1323,1706,2091,1490,1362,1331,1789,1329,2208,2238,3012,1775,451,25,,,,,,,,4,142,140,106,305,449,665,821,1098,1739,2897,2729,3253,3280,1641,49605
48119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,260
48121,4,3,,,,,,,19,,,,,,,,,24,,,1,171,198,135,375,141,133,86,,42,,,1,,,,,,,,2,,3,1,143,464,12,3,331,402,749,38,100,26,3607
48123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,11
48127,5,4,9,19,,,,,,,,,,,,,,,,,,,,,,15,94,109,,,,,,,,,,,,,,4,2,3,1,,4,3,,9,15,14,,,310
48131,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,3
48135,,,1,,,,,,,,,,,,,,,,,1,,,1,,1,1,,21,,113,107,,,,,,,,,,,,,,3,,,,,,,3,,,252
48137,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2
48139,1,2,,,,,,,,,,,,,,,,2,,1,48,,27,3,,14,,,,5,,,,,,,,,,,,,,1,5,1,40,92,351,94,6,1,,,694
48141,691,494,680,295,259,,,,,,,,1,,2,,,1,182,793,642,617,596,820,1084,761,951,1031,1375,1510,120,67,,,,,,,,,19,100,282,1531,1256,1141,740,504,463,892,780,566,669,358,22273
48147,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,2,1,,,21
48149,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,53,4,47,,,,,,,110
48157,75,160,153,7,,,,,,,,,,1,,,5,27,220,109,71,90,115,248,364,146,484,618,1084,893,436,809,66,,,,,65,43,1,,20,,20,110,259,128,190,239,396,815,562,450,941,10420
48159,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
48161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2
48163,4,6,15,10,,,,,,,,,,,,,,,,,,,,,,7,60,107,2,,,,,,,,,,,,,3,12,8,1,9,2,3,,5,20,8,1,,283
48167,8,27,17,11,,,,,,,,,,,,,,,24,187,197,78,271,186,68,92,114,441,260,146,,,,,,,,,,,,,14,138,136,221,98,116,53,79,60,2,49,445,3538
48171,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,6
48177,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,12
48179,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48181,,,,,,,,,,,,,,,,,,,,,,,20,20,191,141,28,,1,1,,,,,,,,,,,,,24,44,1,,,,12,6,82,4,,,575
48183,36,14,35,16,,,,,,,,,,,,,6,19,13,,61,42,3,,20,47,23,106,182,2,,,,,91,81,,,,,,,,,68,40,2,,25,21,2,,2,,957
48185,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48187,16,22,16,7,,,,,,,,,,,1,,,,1,2,,2,1,5,1,16,,,64,177,71,,,,,,,,1,,,1,,,,,8,,306,40,1,1,113,160,1033
48189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,6
48195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
48199,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2
48201,3957,3859,2082,620,3,1,3,1,,,,,,95,256,2,329,1357,2207,3859,5485,4073,3335,2879,3071,3222,1578,1928,1442,1074,271,245,,1,,,1,,1,2,204,679,1284,1733,2228,1877,2783,3379,3181,3402,2646,1715,1649,1078,75077
48203,1,3,33,27,,,,1,,,,,,,,,,,,,,7,2,,12,8,17,24,,7,,,,,,,,,,,,,,,7,1,3,,,,,,1,,154
48209,87,113,18,,,1,,1,,,,,,,2,,,,3,73,147,20,34,78,46,39,,82,,5,,,,,,,,,2,,,,1,,47,187,128,23,238,198,276,253,,,2102
48213,,,,,,,,,,,,,,,,,,,,,,5,4,,11,6,10,9,,2,,,,,,,,,,,,,,,,,,,,,,243,84,,374
48215,223,266,214,471,3,,,,,,,,,,,,1,71,181,424,590,502,433,469,619,458,503,155,418,1084,143,,,125,32,,,,,,2,29,64,142,184,398,354,287,275,378,743,489,991,593,12314
48219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
48221,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,17
48223,,,,,,,,,,,,,,,,,,,,,,7,3,,1,3,12,9,,,,,,,,,,,,,,,,,,1,,,,,,,101,4,141
48227,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,6
48229,,,,,,,,,,,,,,,,,,,,,,,,,,,18,37,1,,,,,,,,,,,,,,,,,,,,,3,4,1,,,64
48231,,,,,,,,,,,,,,,,,,,,,1,,10,,,,26,15,,,,,,,,,,,,,,,,,,2,,,5,3,1,,,,63
48233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2
48239,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
48241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
48243,,,,4,,,,,,,,,,,,,,,,,,,,,,,11,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,57
48245,8,18,60,13,1,,,85,,,,,,,1,,,1,,,15,29,34,,,196,136,464,464,398,,,,,,,,,,,,,,,125,81,24,42,91,305,430,256,284,761,4322
48247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
48249,1,3,,10,,,,,,,,,,,,,,,1,,,,,67,47,20,4,2,58,22,104,37,,,,,,,,,,,,,,,,,,3,,,243,107,729
48251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,2
48255,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,7,,,,,,,,,,,,,,,,,,,,,,,,,16
48257,,1,,,,,,,,,,,,,,,,,,,,11,2,,16,10,22,15,,2,,,,,,,,,,,,,,,,2,,1,164,198,21,44,1,,510
48259,1,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6
48265,23,31,,,,,,,,,,,,,1,,,,,,,,,,,,,,,21,,,,,,,,,,,,,1,,1,,1,,1,,,1,,,81
48271,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,19,34,,,,,,,,,,,,,,,2,2,,,,3,,,,3,,,66
48273,,6,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,260,458
48277,,,,,,,,,,,,,,,,,,,,1,52,6,4,,12,8,13,13,,,,,,,,,,,,,,,,3,,,2,50,353,1,,,,63,581
48281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,4
48283,,1,11,8,,,,,,,,,,,,,,,,,,,,,,8,39,39,,,,,,,,,,,,,,,4,2,10,4,,4,,4,6,9,,,149
48285,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,8,6,,,,,,,,,,,,,,,,,,,,,,,,,16
48287,,,,,,,,,,,,,,,,,,,,,,2,2,,8,4,5,4,,1,,,,,,,,,,,,,,,1,,1,,,,,,23,,51
48291,,,,,,,,,,,,,,,,,,,,,,,,38,162,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,315
48299,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4
48301,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48303,2,1,,,,,,,,,,,,,,,,,76,51,111,89,40,138,115,,,72,19,,,,,,,,,,,,,,,,,1,6,,,,,1,304,111,1137
48309,,1,,,,,,,,,1,,,,,,,,,54,4,,,5,34,19,1,,,13,,,,,,,,,,,,,,,3,3,11,7,26,87,166,67,,,502
48315,,,,,,,,,,,,,,,,,,,,,,4,1,,7,,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,30
48319,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
48321,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7,26,15,,,,,,,,,,,,,,,1,,1,,,,,1,,,52
48323,30,55,62,217,2,,,,,,,,,,,,1,,,,2,6,32,15,84,143,372,394,,137,200,40,,,,,,,,,,46,24,52,92,34,47,67,46,43,99,80,2,119,2543
48325,,,29,21,,,,,,,,,,,,,2,4,,1,,,,1,,41,168,113,,1,,,,,,,,,,,,,,,,,,18,141,7,40,13,,,600
48327,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
48329,2,,,,,,,,,,,,,,,1,,,1,22,30,181,,,1,,,61,46,264,59,,,,,,,,,,,,,,,1,1,,,,,2,3,301,976
48331,,,,,,,,,,,,,,,,,,,,,,1,,,2,,3,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,9
48339,5,6,3,,,,,,,,,,,,,,,1,1,2,75,137,124,73,99,27,4,,,13,27,94,,,,,,,,,,1,,,7,11,153,112,77,51,,1,,136,1240
48341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2
48343,,,,,,,,,,,,,,,,,,,,,,3,,,1,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,28
48347,,,,,,,,,,,,,,,,,,,,,,,,,1,31,,,33,2,,,1,,,,,,,,,,,,,,,,,,,,,81,149
48349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,4
48351,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
48353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,2
48355,240,231,115,148,8,1,,,,,,,,,,,,39,202,56,61,135,130,159,240,214,14,64,354,502,92,,,,,,,,,5,1,38,409,166,152,208,50,283,372,381,155,257,505,41,6028
