id,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24,Hour25,Hour26,Hour27,Hour28,Hour29,Hour30,Hour31,Hour32,Hour33,Hour34,Hour35,Hour36,Hour37,Hour38,Hour39,Hour40,Hour41,Hour42,Hour43,Hour44,Hour45,Hour46,Hour47,Hour48,Hour49,Hour50,Hour51,Hour52,Hour53,Hour54,HourTotal
48201,1573,1913,1468,874,365,2,3,7818,5,1,,,2,,,,1,118,1008,2233,2630,2563,1801,1834,1978,1595,1052,443,66,4,1,25883,1,,,,,2,,2,,4,241,544,1239,1249,1022,1204,3949,4645,4012,2645,1800,3,2,79798
48203,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,8
48207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4
48209,1,59,95,24,1,1,1,45,,,,,,,,,,,,,7,4,25,51,81,140,20,,,,,635,,,,,,,,,,,,,,1,73,94,77,23,,1,,,,1459
48213,,,,,1,,,2,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,7
48215,8,3,6,4,148,1,1,2246,,1,,,,,,,,,,,9,57,278,131,8,3,18,59,22,1,,2470,,,,,,,,,,,,,5,69,,,,176,98,297,25,,,6144
48217,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,26
48221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,20
48223,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3
48225,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48229,,,,3,98,4,,,,,,,,,,,,,,,1,,,,,12,54,44,6,,,,,,,,,,,,,,,,25,8,,,,1,21,3,10,1,,291
48231,,1,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,47
48233,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5
48239,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
48243,,1,,42,4,,,1,,,,,,,,,,,,,,,,,,1,2,38,4,,,,,,,,,,,,,,11,1,9,5,,,,1,,3,21,,,144
48245,1,,1,30,16,1,,1791,,,,,,,,,,,,,,1,,1,,,18,64,47,,,2189,,,,,,,,,,,,,,,,,,,22,58,53,,,4293
48249,,100,43,70,37,,,,,,,,,,,,,,,,,,,,,,,,92,8,,52,,,,,,,,,,,,,,,,,,,,,,,,402
48251,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,1,,,19
48253,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,6
48255,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2
48257,,1,,1,,,,259,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,294
48259,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3
48265,22,,1,,1,1,,4,,,,,,,,,,,,,,,,,8,8,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,48
48271,,,,72,23,,,1,,,,,,,,,,,,,,3,,,8,35,30,13,1,,,,,,,,,,,,,,,,,1,,,,,17,9,,,,213
48273,,,,18,22,,,467,,,,,,,,,,,,,,,,,,,,,,,,385,,,,,,,,,,,,,,,,,,,,,,,,892
48275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,4
48277,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,,,,,,,,,,,,,,981
48281,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48283,,10,16,80,119,2,,3,,,,,,,,,,,,6,19,3,,,,31,32,59,61,,,,,,,,,,,,,,11,,9,,,,,,19,87,27,,,594
48285,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2
48287,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,15
48291,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,36
48293,,,,,,,,60,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,62
48301,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
48303,1,1,,,,,1,168,,,,,,,,,,,1,1,4,1,,1,,1,1,,,,,728,,1,,,,,,,,,,,,,,,1,,,,,,,911
48309,,,2,,,,,213,1,,,,,,1,,,,,,,,,,1,,,,,,,553,,,,,,,,,1,,,,,7,21,22,,,1,32,5,,,860
48323,,68,132,610,794,8,,457,,,,,,,,,,,,71,145,68,12,5,83,311,243,304,318,,,4,,,,,,,,,,,9,25,36,,,3,18,70,155,454,271,,,4674
48325,,21,45,178,208,2,,139,,,,,,,,,,,,25,54,9,,2,23,90,31,76,95,,,,,,,,,,,,,,42,,46,73,,,,39,74,170,83,,,1525
48329,,,,,1,,,373,,,,,,,,,,,,,,,,,,,26,25,7,,,287,,,,,,,,,,,,,,,,,,,,10,,,,729
48331,,,,,,,,34,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,,,,,,,,,,40
48337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,12
48339,,3,,1,,,,148,,,,,,,,,,,1,,3,1,,9,10,4,4,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,190
48347,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3
48349,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,1,,,,97
48355,1,74,108,135,142,3,1,1162,1,1,,,1,,,,,1,48,89,138,103,69,59,33,40,53,31,24,,,1459,,,,,,,,,,,21,41,25,59,99,67,8,57,59,1,,,,4213
48361,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,53
48363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,1,,,,,6
48367,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,23
48371,2,16,18,91,135,2,,221,,,,,,,,,,,,10,19,8,,,19,49,35,48,62,,,311,,,,,,,,,,,1,,2,,,,,1,18,56,45,,,1169
48375,1,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,240
48377,1,9,15,28,138,1,,6,,,,,,,,,,,,7,18,3,,,9,36,23,6,54,,,,,,,,,,,,,,5,,,,,,,,28,104,54,,,545
48379,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48381,,,,,,,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
48383,,,,4,1,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,11
48387,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2
48389,1,9,26,111,115,1,,4,,,,,,,,,,,,8,15,3,,,8,52,42,52,74,,,,,,,,,,,,,,1,,,11,,,,7,33,67,26,,,666
48395,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,23
48397,,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,274,,,,,,,,,,,,,,21,21,35,,,,,,,,718
48401,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3
48407,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48409,,14,40,44,35,,,592,,,,,,,,,,,,,,,,,,,,,,,,538,,,,,,1,,,,,,,,,1,,,,,,,,,1265
48413,,,,44,1,,,,,,,,,,,,,,,,,,,,,,7,37,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,91
48417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
48419,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48423,,1,,,9,1,,8,,,,,,,,,,,,,,,,,,,,,1,,,10,,,,,,,,,,,,,,,,,,,,,13,1,,44
48425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
48427,,1,,,,,,5,,,,,,,,,,,22,12,37,13,50,,38,30,1,,,,,287,,,,,,,,,,,,,7,20,3,72,,,,,,,,598
48429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,9
48435,,,,1,59,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,70
48439,199,194,337,177,62,7,3,13074,1,2,,,,1,,,,,128,276,244,197,146,147,171,201,116,102,137,2,4,8123,,,,,,,,,1,,1,91,112,103,219,354,223,251,121,205,263,,,25995
48441,,,,,,1,,291,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,430
48443,,,,1,3,,,,,,,,,,,,,,,1,16,1,,,9,2,,,1,,,,,,,,,,,,,,,,,1,,,,,,2,1,,,38
48445,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
48449,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48451,1,1,,,,,,80,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,87
48453,553,573,703,513,161,17,3,16555,,1,,1,,,,,1,2,144,1263,1415,1262,991,796,369,265,192,233,54,,1,5951,,1,1,,,,1,1,,,39,67,83,539,1491,1299,1531,714,296,281,183,,,38546
48455,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3
48459,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48461,,,14,73,6,,,,,,,,,,,,,,,,,,,,,23,29,34,5,,,,,,,,,,,,,,10,1,9,15,,,,7,10,,,,,236
48463,46,17,36,138,303,4,,5,1,,,,,,,,,,,7,34,46,10,14,48,83,39,133,164,,,,,,,,,,,,,,11,,11,16,,,,22,47,151,98,,,1484
48465,30,54,71,244,322,7,,70,,,,,,,,,,,7,74,101,8,24,36,30,122,160,128,233,1,,,,,,,,,,,,,16,37,44,26,,19,46,11,120,260,136,,,2437
48467,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2
48469,,,,,,,,2,,,,,,,,,,,11,35,1,,,,,19,28,5,,,,1,,,,,,,,,,,,,,,,,,,20,7,,,,129
48471,,1,,,,,,8,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
48473,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,6
48475,1,8,18,88,33,,,3,,,,,,,,,,,,,4,1,1,1,11,38,32,43,14,,,,,,,,,,,,,,13,,11,16,,,,7,3,43,33,,,422
48477,,,,,,,,35,,,,,,,,,,29,39,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
48479,1,47,59,130,161,,1,1085,,,,,,,,,,,28,54,38,48,7,1,,3,88,67,,,,1240,,,,,,,,,,,,,96,,,,,82,54,62,,,,3352
48481,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,19
48485,,,,,,,,517,,,,,,,,,,,,,,,,,,,,,,1,,513,,,,,,,,,,,,,,,,,,,,,1,,,1032
48487,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5
48489,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48491,1,1,13,21,,,,1955,,,,,,,,,,1,5,89,132,144,85,41,42,25,152,30,1,,,722,,,,,,,,,,,28,117,78,48,275,210,258,160,107,83,32,1,,4857
48493,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
48495,,,,,11,,,,,,,,,,,,,,,7,16,,,,,,,,9,,,,,,,,,,,,,,,,1,,,,,,11,,6,,,61
48497,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,15
48499,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,3
48503,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,10
48505,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48507,,31,47,238,339,6,,30,,,,,,,,,,,,20,52,9,,,28,104,87,119,191,,,46,,,,,,,,,,,,,,,,,,,53,183,118,,,1701
49003,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,18
49005,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,20
49011,1,1,,1,,,,,,,1,,,,,,,,,,,,,,1,1,18,45,56,,,,,,,,,,,,,1,,,,,,,,,,,,,,126
49013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2
49017,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2
49019,44,13,,36,66,56,,,,,,,,,,,,,,,12,19,35,62,59,19,67,76,55,24,,,,,,,,,,,,,,,,,,,,,,1,5,,,649
49025,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
49035,23,75,200,315,426,74,2,554,1,,,,,,,,,1,1,127,237,152,49,68,84,48,86,135,102,,,86,,78,,,,,,,,,,,1,,,49,61,52,,,1,30,26,3144
49037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,5
49039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2
49043,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,110
49045,,,,,,,,400,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,401
49047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
49049,1,,2,,,,1,,,,,,,,,,,,,,,1,,,,,35,71,39,,,,,,,,,,,,,,,,,,,,,,,,,,,150
49051,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
49053,,,,,,,,1,,,,,,,,,,,,,,,,,,,7,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,46
49057,,,,,,,,,,,,1,,,,,,,,,8,7,,,,,2,23,12,,,,,,,,,,,,,,,1,,,,,,,,,,,,54
50001,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,4,9,,,1,,,,152
50003,,,,,1,,,100,,,,,,,,,,,,,,,,,,,,,1,,,290,,,,,,,,,,,,,,,,,,,,1,,,,393
50005,8,9,2,5,,,,45,,,,,,,,,,,,1,22,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122
50007,38,39,52,,,3,1,1088,,,,,,,,,,,,,,18,13,1,14,48,37,48,2,,,643,,,,,,,,,,,,18,,1,5,30,2,83,12,,,,1,2197
50009,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
50011,,,,,,,,,,,,,,,,,,,1,,2,50,26,25,,,,,,,,3,,,,,,,,,,,,,,,1,,,15,,,,,,123
50013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3
50017,1,16,20,48,,,1,208,,,,,,,,,,,,,,,,,,,,,,1,,41,,,,,,,,,,,,,,,,,,,,,,,,336
50019,2,6,3,,,,,431,,,,,,,,,,,,,19,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478
50021,6,10,17,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,11,,,,,,,,,79
50023,25,43,52,29,,1,,935,,,,,,,,,,,,,,,,,,,,,,1,,358,,,,,,,,,,,,,,,,,,,,,,,,1444
50025,53,36,,,,,,2,,,,,,,,,,,,,26,46,59,44,72,54,46,,,,,165,,,,,,,,,,1,,,,,9,,,24,,,,,,637
50027,,,,,,,,645,,,,,,,,,,,,18,,,,21,9,,14,,,,,426,,,,,,,,,,,,,,,,,,,,,,,,1133
51001,,,,,,,,1,,,,,,,,,,7,11,6,6,10,6,7,9,4,3,,,,,,,,,,,,,,,,,,,,4,14,11,9,4,,,,,112
51003,,1,10,24,,,,5,,,,,,,,,2,20,16,14,26,27,31,29,64,27,3,7,4,9,,697,,,,,,,,,,,10,29,,1,13,23,12,10,6,3,,,,1123
51005,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,22,,,,,,,,,,,,,,,,1,,,,,,,,26
51007,1,,,1,,,,48,,,,,,,,,1,2,3,1,2,1,2,3,3,1,1,,,,,,,,,,,,,,,,,,,,2,3,2,1,2,,,,,80
51009,,,,,,,,2,,,,,,,,,1,13,9,5,15,8,10,11,9,5,,3,,,,,,,,,,,,,,,,,,4,3,13,7,7,3,,,,,128
51011,,,,,,,,,,,,,,,,,1,4,3,3,6,5,1,4,2,2,,1,,,,,,,,,,,,,,,,,,,1,4,4,2,1,,,,,44
51013,25,35,4,2,1,1,2,1931,1,,,,,,1,,9,15,74,121,124,93,218,248,124,41,14,1,81,51,,1772,,,,,,,,,,7,82,50,30,201,105,43,63,14,15,10,,1,1,5611
51015,,,,,,,,,,,,,,,,,,14,14,8,12,14,6,9,13,6,3,3,,,,,,,,,,,,,,,,1,5,3,8,10,6,12,3,3,,,,153
51017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2
51019,2,,,,,,,2,,,,,,,,,,4,5,6,7,5,4,2,7,2,2,,1,,,14,,,,,,,,,,,,,,,2,8,3,5,2,1,,,,84
51021,,,,,,,,,,,,,,,,,,,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,,,,,,14
51023,,,,,,,,2,,,,,,,,,,3,3,1,2,,,2,2,1,1,,1,,,3,,,,,,,,,,,,,,,,,,,1,,,,,22
51025,,,,,,,,,,,,,,,,,,7,6,6,11,10,7,6,12,8,,3,,,,1,,,,,,,,,,,,,1,1,3,11,5,4,4,,,,,106
51027,,1,,,,,,1,,,,,,,,,1,2,2,2,3,2,2,5,3,2,,,,,,,,,,,,,,,,,,,2,,2,6,3,1,1,,,,,41
51029,,,,,,,,3,,,,,,,,,2,6,4,9,7,5,7,8,7,6,1,2,,,,,,,,,,,,,,,,,1,,4,9,6,4,3,,,,,94
51031,1,2,,,,,,1,,,,,,,,,6,13,11,6,21,8,13,11,11,10,,4,,,,1,,,,,,,,,,,,,6,2,7,16,11,6,3,,,,,170
51033,,,,,,,,,,,,,,,,,5,5,11,2,8,7,6,14,11,6,3,,,,,,,,,,,,,,,,,,1,,6,8,10,5,6,4,,,,118
51035,,,,,,,,,,,,,,,,,3,6,9,4,11,6,4,6,7,6,3,,,,,,,,,,,,,,,,,,,,4,9,3,2,2,,,,,85
51036,,,,,,,,10,,,,,,,,,2,4,6,3,5,4,4,8,7,3,2,,,,,,,,,,,,,,,,,,,,3,6,1,2,,,,,,70
51037,,,,,,,,,,,,,,,,,,,1,,,,,,1,2,,1,,,,,,,,,,,,,,,,,,2,,,2,1,1,,,,,11
51041,57,29,23,39,2,1,,1403,,,,,,,,,18,48,67,21,70,56,38,69,62,18,21,1,,,,753,,,,,,,,,,,,,5,10,29,47,32,22,16,14,,,,2971
51043,152,24,,,,,,83,,,,,,,,,,,,,3,16,27,38,47,16,21,3,7,3,,146,,,,,,,,,,,,10,7,7,72,135,63,28,,,,,,908
51045,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
51047,,,,,,,,18,,,,,,,,,,7,13,8,10,12,6,11,13,8,3,,1,,,2,,,,,,,,,,,,,5,2,3,6,6,4,1,1,,,,140
51049,,,,,,,,,,,,,,,,,1,3,3,1,4,3,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,,,34
51051,,,,,,,,,,,,,,,,,3,6,8,3,8,6,7,10,6,6,3,,,,,,,,,,,,,,,,,,,,4,6,4,1,1,,,,,82
51053,,,,,,,,,,,,,,,,,1,5,4,3,7,8,2,5,6,2,2,1,,,,,,,,,,,,,,,,,,,5,6,3,1,2,2,,,,65
51057,,,,,,,,3,,,,,,,,,2,4,5,2,7,4,5,6,7,2,2,,,,,,,,,,,,,,,,,,9,,4,5,5,2,2,2,,,,78
51059,1335,235,9,,1,2,2,5591,1,,,,,1,1,1,53,116,164,130,362,637,1321,1526,1951,788,609,40,280,212,,4463,,,,,,1,1,,,246,911,563,329,730,1673,2717,1131,453,48,28,,,1,28663
51061,,,,,,,,3,,,,,,,,,1,19,13,10,15,11,11,10,21,7,6,4,2,1,,,,,,,,,,,,,,1,,1,2,5,8,7,2,,,,,160
51063,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2
51065,,,4,,,,,,,,,,,,,,1,2,3,2,3,5,2,2,3,3,,1,,,,,,,,,,,,,1,,,,1,2,1,24,12,26,9,,,,,107
51067,,,,,,,,2,,,,,,,,,,10,7,5,8,8,8,6,11,1,3,,1,,,,,,,,,,,,,,,,1,10,4,14,7,8,4,1,,,,119
51069,690,105,,,,,,112,,,,,,,,,,,,,37,104,194,233,294,104,139,9,4,10,,2,,,,,,,,,,5,,48,23,62,380,646,265,101,,,,,,3567
51071,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
51073,1,,,,,,,1,,,,,,,,,3,5,6,3,7,7,4,7,4,1,2,1,,,,,,,,,,,,,,,,,,,6,7,5,2,3,2,,,,77
51075,,,,2,,,,13,,,,,,,,,1,2,1,1,,,,,4,,1,,,,,,,,,,,,,,,,,,,,2,4,4,1,1,,,,,37
51077,,,,,,,,,,,,,,,,,1,1,,1,1,1,2,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9
51079,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,1,,,,,,,,8
51081,,,,,,,,1,,,,,,,,,2,5,6,5,8,5,10,9,4,4,,1,,,,,,,,,,,,,,,,,3,4,2,5,4,2,2,,,,,82
51083,,,,,,,,,,,,,,,,,3,6,5,6,10,8,7,10,8,7,,5,,,,334,,,,,,,,,,,,,,1,3,9,9,2,3,,,,,436
51085,3,,,,,,,24,,,,,,1,,,2,9,12,6,14,13,12,10,11,4,4,,,,1,1,,,,,,,,,,,,,,,4,10,5,1,3,,,,,150
51087,22,19,7,,1,,1,1134,,,1,,,,,,24,39,53,20,59,49,32,55,61,22,19,1,1,,,953,,,,,,,,,,1,,,6,16,46,60,42,17,17,10,,,,2788
51089,1,,,,,,,431,,,,,,,,,9,18,26,11,26,13,16,28,17,16,8,,,1,,251,,,,,,,,,,,,,2,9,6,25,11,8,6,,,,,939
51091,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
51093,,,,3,,,,,,,,,1,,,,2,6,8,7,11,7,7,10,7,7,,3,,,,,,,,,,,,,,,,1,6,10,6,16,14,6,5,,,,,143
51095,8,,1,,,,,,,,,,,,,,3,11,9,9,18,10,10,15,18,6,3,2,,,,1,,,,,,,,,,,,,3,7,13,16,11,7,2,1,,,,184
51097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,3
51099,1,,,,,,,,,,,,,,,,,1,4,2,2,3,3,3,2,1,1,,,1,,,,,,,,,,,,2,,,,3,1,2,2,2,1,,,,,37
51101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,2,2,1,,,,,11
51103,,,,,,,,2,,,,,,,,,,1,,,1,1,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,11
51105,,,,,,,,,,,,,,,,,2,5,8,2,6,4,3,2,2,2,1,,,,,,,,,,,,,,,,,,,,3,6,4,2,2,,,,,54
51107,2032,429,18,,,1,1,2596,,,,,,,,,,4,58,76,204,521,925,1189,1540,595,703,33,50,45,,1051,,,,,,,,,,56,188,227,133,301,1878,3137,1345,538,1,2,,,,19877
51109,,,1,,,,,14,,,,,,,,,,9,13,7,9,16,5,15,9,5,2,1,,,,,,,,,,,,,,,,,,3,6,12,11,5,3,3,,,,149
51111,,,,,,,,,,,,,,,,,2,3,3,,2,2,1,4,5,2,,1,,,,,,,,,,,,,,,,,,,1,8,6,2,1,,,,,43
51113,,,,,,,,,,,,,,,,,,3,,,1,1,1,1,,1,,,,,,2,,,,,,,,,,,,,,1,,,1,,,,,,,12
51115,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
51117,,,,,,,,204,,,,,,,,,2,8,8,9,13,8,8,7,8,8,,3,,,,285,,,,,,,,,,,,,1,5,4,7,11,4,4,1,,,,608
51119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,1,,,,,8
51121,4,,,3,,1,,834,,,,,,,,,,9,6,1,3,5,16,10,3,3,1,,1,,,417,,,,,,,,,,6,6,5,2,1,4,9,5,2,3,,,,,1360
51125,,,,,,,,,,,,,,,,,,3,1,1,1,2,,2,1,2,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,15
